Valori nutrizionali,per porzione,% RDA
Valore calorico,131 kcal 546 kJ,"6,5 %"
Grassi,"0,5 g","0,8 %"
Grassi saturi,"0,1 g","0,6 %"
Grassi monoinsaturi,"< 0,1 g","0,2 %"
Grassi polinsaturi,"0,2 g","1,5 %"
Carboidrati,"27,3 g","10,2 %"
Zuccheri,"4,4 g","8,7 %"
Proteine,"4,3 g","5,9 %"
Fibre alimentari,"7,3 g","2,4 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"111,9 g","5,6 %"
