Valori nutrizionali,per porzione,% RDA
Valore calorico,282 kcal 1.181 kJ,"14,1 %"
Grassi,"22,0 g","33,8 %"
Carboidrati,"1,0 g","0,4 %"
Proteine,"13,0 g","17,8 %"
