Valori nutrizionali,per porzione,% RDA
Valore calorico,84 kcal 353 kJ,"4,2 %"
Grassi,"3,5 g","5,4 %"
Grassi saturi,"0,8 g","3,4 %"
Grassi monoinsaturi,"0,9 g","3,0 %"
Grassi polinsaturi,"1,6 g","10,5 %"
Carboidrati,"11,0 g","4,1 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"2,3 g","3,2 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"21,3 mg","70,9 %"
Sodio,"0,2 g","< 0,1 %"
Acqua,"20,2 g","1,0 %"
