Valori nutrizionali,per porzione,% RDA
Valore calorico,36 kcal 152 kJ,"1,8 %"
Grassi,"1,2 g","1,9 %"
Grassi saturi,"0,6 g","2,5 %"
Carboidrati,"5,4 g","2,0 %"
Zuccheri,"1,9 g","3,8 %"
Proteine,"0,7 g","0,9 %"
Sale,"< 0,1 g","0,9 %"
Fibre alimentari,"0,4 g","0,1 %"
