Minerali,per porzione,% RDA
Calcio,"40,5 mg","4,1 %"
Rame,"< 0,1 mg","8,5 %"
Ferro,"0,7 mg","4,3 %"
Magnesio,"19,0 mg","6,3 %"
Manganese,"0,3 mg","13,8 %"
Fosforo,"38,0 mg","5,4 %"
Potassio,"303,0 mg","15,2 %"
Selenio,"< 0,1 mg","1,5 %"
Zinco,"0,1 mg","1,6 %"
