Minerali,per porzione,% RDA
Calcio,"448,4 mg","44,8 %"
Rame,"< 0,1 mg","3,2 %"
Ferro,"0,2 mg","1,3 %"
Magnesio,"41,7 mg","13,9 %"
Manganese,"< 0,1 mg","0,5 %"
Fosforo,"352,8 mg","50,4 %"
Potassio,"573,3 mg","28,7 %"
Selenio,"< 0,1 mg","27,0 %"
Zinco,"2,2 mg","31,2 %"
