Valori nutrizionali,per porzione,% RDA
Valore calorico,13 kcal 55 kJ,"0,7 %"
Grassi,"0,9 g","1,3 %"
Grassi saturi,"0,1 g","0,6 %"
Grassi monoinsaturi,"0,0 g","0,0 %"
Grassi polinsaturi,"0,0 g","0,0 %"
Carboidrati,"1,3 g","0,5 %"
Zuccheri,"1,1 g","2,3 %"
Proteine,"< 0,1 g","< 0,1 %"
Fibre alimentari,"< 0,1 g","< 0,1 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"5,7 g","0,3 %"
