Valori nutrizionali,per porzione,% RDA
Valore calorico,45 kcal 190 kJ,"2,3 %"
Grassi,"0,0 g","0,0 %"
Carboidrati,"21,2 g","7,9 %"
Proteine,"6,1 g","8,3 %"
