Minerali,per porzione,% RDA
Calcio,"3,5 mg","0,3 %"
Rame,"< 0,1 mg","2,5 %"
Ferro,"0,1 mg","0,9 %"
Magnesio,"2,1 mg","0,7 %"
Manganese,"< 0,1 mg","1,2 %"
Fosforo,"8,1 mg","1,2 %"
Potassio,"33,6 mg","1,7 %"
Selenio,"< 0,1 mg","3,1 %"
Zinco,"< 0,1 mg","1,3 %"
