Valori nutrizionali,per porzione,% RDA
Valore calorico,112 kcal 467 kJ,"5,6 %"
Grassi,"0,5 g","0,8 %"
Grassi saturi,"< 0,1 g","0,3 %"
Grassi monoinsaturi,"< 0,1 g","0,3 %"
Grassi polinsaturi,"< 0,1 g","0,7 %"
Carboidrati,"25,8 g","9,6 %"
Zuccheri,"20,8 g","41,7 %"
Proteine,"1,7 g","2,4 %"
Fibre alimentari,"0,5 g","0,2 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"219,0 g","10,9 %"
