Minerali,per porzione,% RDA
Calcio,"643,0 mg","64,3 %"
Rame,"< 0,1 mg","4,2 %"
Ferro,"0,2 mg","1,4 %"
Magnesio,"21,0 mg","7,0 %"
Manganese,"< 0,1 mg","0,6 %"
Fosforo,"464,0 mg","66,3 %"
Potassio,"95,0 mg","4,8 %"
Selenio,"< 0,1 mg","48,3 %"
Zinco,"2,8 mg","39,9 %"
