Minerali,per porzione,% RDA
Calcio,"17,2 mg","1,7 %"
Rame,"< 0,1 mg","2,8 %"
Ferro,"0,3 mg","1,9 %"
Magnesio,"8,0 mg","2,7 %"
Manganese,"< 0,1 mg","3,2 %"
Fosforo,"46,0 mg","6,6 %"
Potassio,"120,0 mg","6,0 %"
Selenio,"< 0,1 mg","0,9 %"
Zinco,"0,1 mg","1,9 %"
