Minerali,per porzione,% RDA
Calcio,"25,2 mg","2,5 %"
Rame,"0,2 mg","17,1 %"
Ferro,"3,3 mg","22,2 %"
Magnesio,"15,1 mg","5,0 %"
Manganese,"0,2 mg","9,2 %"
Fosforo,"25,2 mg","3,6 %"
Potassio,"239,4 mg","12,0 %"
Selenio,"0,0 mg","0,0 %"
Zinco,"0,2 mg","2,5 %"
