Valori nutrizionali,per porzione,% RDA
Valore calorico,22 kcal 92 kJ,"1,1 %"
Grassi,"< 0,1 g","0,1 %"
Grassi saturi,"< 0,1 g","< 0,1 %"
Grassi monoinsaturi,"< 0,1 g","< 0,1 %"
Grassi polinsaturi,"< 0,1 g","0,2 %"
Carboidrati,"5,0 g","1,9 %"
Zuccheri,"4,0 g","8,0 %"
Proteine,"0,8 g","1,2 %"
Fibre alimentari,"1,0 g","0,3 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"43,5 g","2,2 %"
