Valori nutrizionali,per porzione,% RDA
Valore calorico,67 kcal 279 kJ,"3,3 %"
Grassi,"1,0 g","1,5 %"
Grassi saturi,"0,1 g","0,5 %"
Carboidrati,"12,3 g","4,6 %"
Zuccheri,"0,3 g","0,7 %"
Proteine,"2,0 g","2,7 %"
Sale,"< 0,1 g","1,5 %"
Fibre alimentari,"0,8 g","0,3 %"
