Minerali,per porzione,% RDA
Calcio,"6,2 mg","0,6 %"
Rame,"< 0,1 mg","4,7 %"
Ferro,"4,8 mg","31,7 %"
Magnesio,"56,2 mg","18,7 %"
Manganese,"0,2 mg","11,3 %"
Fosforo,"173,2 mg","24,7 %"
Potassio,"220,0 mg","11,0 %"
Selenio,"< 0,1 mg","88,4 %"
Zinco,"1,1 mg","16,0 %"
