Minerali,per porzione,% RDA
Calcio,"11,8 mg","1,2 %"
Rame,"< 0,1 mg","1,0 %"
Ferro,"0,5 mg","3,7 %"
Magnesio,"16,3 mg","5,4 %"
Manganese,"0,2 mg","9,2 %"
Fosforo,"29,6 mg","4,2 %"
Potassio,"146,5 mg","7,3 %"
Selenio,"< 0,1 mg","1,0 %"
Zinco,"0,2 mg","2,7 %"
