Minerali,per porzione,% RDA
Calcio,"189,1 mg","18,9 %"
Rame,"< 0,1 mg","8,2 %"
Ferro,"0,2 mg","1,4 %"
Magnesio,"27,9 mg","9,3 %"
Manganese,"< 0,1 mg","4,7 %"
Fosforo,"217,0 mg","31,0 %"
Potassio,"317,8 mg","15,9 %"
Selenio,"< 0,1 mg","16,5 %"
Zinco,"0,8 mg","11,7 %"
