Minerali,per porzione,% RDA
Calcio,"7,0 mg","0,7 %"
Rame,"< 0,1 mg","9,0 %"
Ferro,"0,8 mg","5,5 %"
Magnesio,"13,0 mg","4,3 %"
Manganese,"< 0,1 mg","1,7 %"
Fosforo,"199,0 mg","28,4 %"
Potassio,"295,0 mg","14,8 %"
Selenio,"< 0,1 mg","73,3 %"
Zinco,"2,4 mg","33,6 %"
