Valori nutrizionali,per porzione,% RDA
Valore calorico,110 kcal 461 kJ,"5,5 %"
Grassi,"< 0,1 g","0,1 %"
Grassi saturi,"< 0,1 g","< 0,1 %"
Grassi monoinsaturi,"< 0,1 g","0,1 %"
Grassi polinsaturi,"< 0,1 g","0,3 %"
Carboidrati,"28,9 g","10,8 %"
Zuccheri,"25,7 g","51,4 %"
Proteine,"1,6 g","2,2 %"
Fibre alimentari,"3,3 g","1,1 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"218,7 g","10,9 %"
