Minerali,per porzione,% RDA
Calcio,"15,0 mg","1,5 %"
Rame,"0,1 mg","12,5 %"
Ferro,"0,7 mg","4,5 %"
Magnesio,"17,5 mg","5,8 %"
Manganese,"0,1 mg","6,0 %"
Fosforo,"42,5 mg","6,1 %"
Potassio,"320,0 mg","16,0 %"
Selenio,"< 0,1 mg","2,5 %"
Zinco,"0,3 mg","3,9 %"
