Minerali,per porzione,% RDA
Calcio,"7,5 mg","0,7 %"
Rame,"< 0,1 mg","0,5 %"
Ferro,"< 0,1 mg","0,3 %"
Magnesio,"1,2 mg","0,4 %"
Manganese,"< 0,1 mg","1,1 %"
Fosforo,"10,3 mg","1,5 %"
Potassio,"10,9 mg","0,5 %"
Selenio,"< 0,1 mg","1,2 %"
Zinco,"< 0,1 mg","0,5 %"
