Minerali,per porzione,% RDA
Calcio,"6,9 mg","0,7 %"
Rame,"0,2 mg","20,5 %"
Ferro,"0,7 mg","5,0 %"
Magnesio,"26,9 mg","9,0 %"
Manganese,"0,2 mg","10,4 %"
Fosforo,"39,6 mg","5,7 %"
Potassio,"82,3 mg","4,1 %"
Selenio,"< 0,1 mg","2,6 %"
Zinco,"0,4 mg","5,3 %"
