Valori nutrizionali,per porzione,% RDA
Valore calorico,992 kcal 4.153 kJ,"49,6 %"
Grassi,"48,8 g","75,0 %"
Grassi saturi,"7,0 g","31,9 %"
Grassi monoinsaturi,"14,0 g","48,1 %"
Grassi polinsaturi,"26,8 g","178,6 %"
Carboidrati,"124,2 g","46,4 %"
Zuccheri,"6,0 g","12,0 %"
Proteine,"14,2 g","19,5 %"
Fibre alimentari,"7,9 g","2,6 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"1,0 g","0,2 %"
Acqua,"6,2 g","0,3 %"
