Minerali,per porzione,% RDA
Calcio,"123,2 mg","12,3 %"
Rame,"0,1 mg","13,6 %"
Ferro,"0,4 mg","3,0 %"
Magnesio,"57,6 mg","19,2 %"
Manganese,"0,5 mg","23,5 %"
Fosforo,"51,2 mg","7,3 %"
Potassio,"216,0 mg","10,8 %"
Selenio,"< 0,1 mg","2,1 %"
Zinco,"0,7 mg","9,8 %"
