Minerali,per porzione,% RDA
Calcio,"10,0 mg","1,0 %"
Rame,"< 0,1 mg","1,4 %"
Ferro,"0,1 mg","0,7 %"
Magnesio,"2,0 mg","0,7 %"
Manganese,"< 0,1 mg","1,3 %"
Fosforo,"0,0 mg","0,0 %"
Potassio,"2,0 mg","0,1 %"
Selenio,"< 0,1 mg","0,7 %"
Zinco,"0,1 mg","2,0 %"
