Minerali,per porzione,% RDA
Calcio,"4,6 mg","0,5 %"
Rame,"< 0,1 mg","6,9 %"
Ferro,"0,3 mg","1,8 %"
Magnesio,"13,8 mg","4,6 %"
Manganese,"< 0,1 mg","4,0 %"
Fosforo,"27,6 mg","3,9 %"
Potassio,"2,7 mg","0,1 %"
Selenio,"< 0,1 mg","7,8 %"
Zinco,"0,2 mg","2,8 %"
