Minerali,per porzione,% RDA
Calcio,"71,8 mg","7,2 %"
Rame,"0,4 mg","38,5 %"
Ferro,"4,5 mg","30,1 %"
Magnesio,"167,6 mg","55,9 %"
Manganese,"0,8 mg","41,6 %"
Fosforo,"309,5 mg","44,2 %"
Potassio,"538,7 mg","26,9 %"
Selenio,"< 0,1 mg","16,0 %"
Zinco,"1,8 mg","26,4 %"
