Valori nutrizionali,per porzione,% RDA
Valore calorico,95 kcal 398 kJ,"4,8 %"
Grassi,"1,5 g","2,3 %"
Grassi saturi,"< 0,1 g","0,2 %"
Grassi monoinsaturi,"0,1 g","0,5 %"
Grassi polinsaturi,"0,9 g","5,7 %"
Carboidrati,"19,5 g","7,3 %"
Zuccheri,"19,3 g","38,5 %"
Proteine,"0,8 g","1,0 %"
Fibre alimentari,"0,3 g","< 0,1 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"227,3 g","11,4 %"
