Valori nutrizionali,per porzione,% RDA
Valore calorico,2.564 kcal 10.734 kJ,"128,2 %"
Grassi,"188,9 g","290,6 %"
Grassi saturi,"68,5 g","311,3 %"
Grassi monoinsaturi,"81,6 g","281,3 %"
Grassi polinsaturi,"31,0 g","206,6 %"
Carboidrati,"0,0 g","0,0 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"202,0 g","276,8 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"737,5 mg","2.458,4 %"
Sodio,"0,8 g","0,2 %"
Acqua,"481,3 g","24,1 %"
