Minerali,per porzione,% RDA
Calcio,"43,1 mg","4,3 %"
Rame,"0,2 mg","21,9 %"
Ferro,"2,2 mg","14,6 %"
Magnesio,"86,2 mg","28,7 %"
Manganese,"< 0,1 mg","2,9 %"
Fosforo,"1.118,0 mg","159,7 %"
Potassio,"1.694,0 mg","84,7 %"
Selenio,"0,1 mg","480,5 %"
Zinco,"1,8 mg","26,4 %"
