Valori nutrizionali,per porzione,% RDA
Valore calorico,157 kcal 657 kJ,"7,9 %"
Grassi,"7,3 g","11,2 %"
Grassi saturi,"3,0 g","13,6 %"
Grassi monoinsaturi,"2,1 g","7,3 %"
Grassi polinsaturi,"0,7 g","4,9 %"
Carboidrati,"< 0,1 g","< 0,1 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"21,4 g","29,3 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"316,0 mg","1.053,3 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"70,7 g","3,5 %"
