Minerali,per porzione,% RDA
Calcio,"7,1 mg","0,7 %"
Rame,"< 0,1 mg","2,6 %"
Ferro,"< 0,1 mg","0,2 %"
Magnesio,"4,8 mg","1,6 %"
Manganese,"0,9 mg","46,6 %"
Fosforo,"2,4 mg","0,3 %"
Potassio,"42,8 mg","2,1 %"
Selenio,"0,0 mg","0,0 %"
Zinco,"< 0,1 mg","0,3 %"
