Minerali,per porzione,% RDA
Calcio,"293,0 mg","29,3 %"
Rame,"< 0,1 mg","3,3 %"
Ferro,"0,2 mg","1,2 %"
Magnesio,"32,6 mg","10,9 %"
Manganese,"< 0,1 mg","0,4 %"
Fosforo,"606,8 mg","86,7 %"
Potassio,"375,9 mg","18,8 %"
Selenio,"< 0,1 mg","17,8 %"
Zinco,"0,9 mg","13,5 %"
