Valori nutrizionali,per porzione,% RDA
Valore calorico,37 kcal 157 kJ,"1,9 %"
Grassi,"0,5 g","0,8 %"
Grassi saturi,"0,1 g","0,7 %"
Grassi monoinsaturi,"< 0,1 g","0,2 %"
Grassi polinsaturi,"0,2 g","1,5 %"
Carboidrati,"7,9 g","2,9 %"
Zuccheri,"4,9 g","9,8 %"
Proteine,"1,4 g","1,9 %"
Fibre alimentari,"3,0 g","1,0 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"44,4 g","2,2 %"
