Minerali,per porzione,% RDA
Calcio,"19,0 mg","1,9 %"
Rame,"0,6 mg","56,4 %"
Ferro,"5,8 mg","38,7 %"
Magnesio,"12,0 mg","4,0 %"
Manganese,"0,2 mg","9,3 %"
Fosforo,"304,0 mg","43,4 %"
Potassio,"135,0 mg","6,8 %"
Selenio,"0,2 mg","560,0 %"
Zinco,"2,8 mg","40,6 %"
