Minerali,per porzione,% RDA
Calcio,"1,8 mg","0,2 %"
Rame,"< 0,1 mg","1,3 %"
Ferro,"< 0,1 mg","0,4 %"
Magnesio,"1,2 mg","0,4 %"
Manganese,"< 0,1 mg","0,5 %"
Fosforo,"3,0 mg","0,4 %"
Potassio,"12,6 mg","0,6 %"
Selenio,"< 0,1 mg","0,2 %"
Zinco,"< 0,1 mg","0,3 %"
