Minerali,per porzione,% RDA
Calcio,"80,8 mg","8,1 %"
Rame,"0,8 mg","78,6 %"
Ferro,"1,7 mg","11,3 %"
Magnesio,"19,6 mg","6,5 %"
Manganese,"0,0 mg","0,0 %"
Fosforo,"382,5 mg","54,6 %"
Potassio,"510,0 mg","25,5 %"
Selenio,"< 0,1 mg","2,8 %"
Zinco,"1,2 mg","17,0 %"
