Minerali,per porzione,% RDA
Calcio,"97,6 mg","9,8 %"
Rame,"0,3 mg","34,5 %"
Ferro,"1,5 mg","10,2 %"
Magnesio,"15,3 mg","5,1 %"
Manganese,"0,6 mg","30,5 %"
Fosforo,"91,5 mg","13,1 %"
Potassio,"298,9 mg","14,9 %"
Selenio,"< 0,1 mg","18,3 %"
Zinco,"0,4 mg","5,2 %"
