Valori nutrizionali,per porzione,% RDA
Valore calorico,513 kcal 2.150 kJ,"25,7 %"
Grassi,"28,3 g","43,5 %"
Grassi saturi,"11,2 g","51,0 %"
Grassi monoinsaturi,"9,2 g","31,6 %"
Grassi polinsaturi,"0,9 g","5,7 %"
Carboidrati,"39,7 g","14,8 %"
Zuccheri,"9,8 g","19,5 %"
Proteine,"29,0 g","39,8 %"
Fibre alimentari,"2,8 g","0,9 %"
Colesterolo,"93,5 mg","311,8 %"
Sodio,"1,2 g","0,2 %"
Acqua,"97,3 g","4,9 %"
