Valori nutrizionali,per porzione,% RDA
Valore calorico,88 kcal 370 kJ,"4,4 %"
Grassi,"4,6 g","7,1 %"
Grassi saturi,"1,1 g","5,1 %"
Grassi monoinsaturi,"1,5 g","5,2 %"
Grassi polinsaturi,"1,4 g","9,1 %"
Carboidrati,"0,3 g","< 0,1 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"10,7 g","14,7 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"42,8 mg","142,5 %"
Sodio,"0,3 g","< 0,1 %"
Acqua,"40,1 g","2,0 %"
