Minerali,per porzione,% RDA
Calcio,"91,3 mg","9,1 %"
Rame,"0,4 mg","38,9 %"
Ferro,"1,4 mg","9,0 %"
Magnesio,"54,1 mg","18,0 %"
Manganese,"0,1 mg","6,4 %"
Fosforo,"77,7 mg","11,1 %"
Potassio,"767,3 mg","38,4 %"
Selenio,"< 0,1 mg","7,9 %"
Zinco,"0,5 mg","7,2 %"
