Valori nutrizionali,per porzione,% RDA
Valore calorico,265 kcal 1.110 kJ,"13,3 %"
Grassi,"4,3 g","6,6 %"
Grassi saturi,"1,6 g","7,1 %"
Grassi monoinsaturi,"0,7 g","2,5 %"
Grassi polinsaturi,"1,4 g","9,1 %"
Carboidrati,"68,9 g","25,7 %"
Zuccheri,"4,1 g","8,2 %"
Proteine,"9,0 g","12,3 %"
Fibre alimentari,"42,5 g","14,2 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"9,9 g","0,5 %"
