Valori nutrizionali,per porzione,% RDA
Valore calorico,361 kcal 1.511 kJ,"18,1 %"
Grassi,"0,9 g","1,4 %"
Grassi saturi,"0,1 g","0,7 %"
Grassi monoinsaturi,"0,1 g","0,5 %"
Grassi polinsaturi,"0,2 g","1,4 %"
Carboidrati,"78,2 g","29,2 %"
Zuccheri,"< 0,1 g","< 0,1 %"
Proteine,"7,4 g","10,2 %"
Fibre alimentari,"1,8 g","0,6 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"8,0 g","0,4 %"
