Minerali,per porzione,% RDA
Calcio,"17,0 mg","1,7 %"
Rame,"0,5 mg","48,3 %"
Ferro,"12,3 mg","82,3 %"
Magnesio,"81,6 mg","27,2 %"
Manganese,"< 0,1 mg","2,2 %"
Fosforo,"612,0 mg","87,4 %"
Potassio,"1.115,2 mg","55,8 %"
Selenio,"< 0,1 mg","147,3 %"
Zinco,"10,7 mg","153,5 %"
