Valori nutrizionali,per porzione,% RDA
Valore calorico,48 kcal 201 kJ,"2,4 %"
Grassi,"0,0 g","0,0 %"
Grassi saturi,"0,0 g","0,0 %"
Carboidrati,"11,6 g","4,3 %"
Zuccheri,"9,7 g","19,4 %"
Proteine,"0,3 g","0,4 %"
Sale,"< 0,1 g","< 0,1 %"
Fibre alimentari,"0,7 g","0,2 %"
