Valori nutrizionali,per porzione,% RDA
Valore calorico,103 kcal 432 kJ,"5,2 %"
Grassi,"2,7 g","4,2 %"
Grassi saturi,"2,3 g","10,4 %"
Grassi monoinsaturi,"0,3 g","1,0 %"
Grassi polinsaturi,"< 0,1 g","0,4 %"
Carboidrati,"18,0 g","6,7 %"
Zuccheri,"11,5 g","23,0 %"
Proteine,"1,6 g","2,2 %"
Fibre alimentari,"0,1 g","< 0,1 %"
Colesterolo,"1,5 mg","5,0 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"2,2 g","0,1 %"
