Minerali,per porzione,% RDA
Calcio,"91,8 mg","9,2 %"
Rame,"0,2 mg","22,0 %"
Ferro,"5,2 mg","34,4 %"
Magnesio,"49,0 mg","16,3 %"
Manganese,"0,4 mg","18,4 %"
Fosforo,"297,8 mg","42,5 %"
Potassio,"524,3 mg","26,2 %"
Selenio,"< 0,1 mg","140,1 %"
Zinco,"4,5 mg","64,7 %"
