Minerali,per porzione,% RDA
Calcio,"10,2 mg","1,0 %"
Rame,"0,3 mg","25,6 %"
Ferro,"0,7 mg","4,4 %"
Magnesio,"49,8 mg","16,6 %"
Manganese,"0,3 mg","16,6 %"
Fosforo,"106,6 mg","15,2 %"
Potassio,"92,2 mg","4,6 %"
Selenio,"< 0,1 mg","55,7 %"
Zinco,"0,8 mg","11,2 %"
