Minerali,per porzione,% RDA
Calcio,"6,8 mg","0,7 %"
Rame,"0,1 mg","10,3 %"
Ferro,"2,6 mg","17,1 %"
Magnesio,"19,6 mg","6,5 %"
Manganese,"0,0 mg","0,0 %"
Fosforo,"198,9 mg","28,4 %"
Potassio,"249,1 mg","12,5 %"
Selenio,"< 0,1 mg","71,4 %"
Zinco,"6,7 mg","95,1 %"
