Minerali,per porzione,% RDA
Calcio,"61,3 mg","6,1 %"
Rame,"0,1 mg","11,1 %"
Ferro,"1,0 mg","6,4 %"
Magnesio,"48,8 mg","16,3 %"
Manganese,"0,3 mg","16,9 %"
Fosforo,"116,3 mg","16,6 %"
Potassio,"450,0 mg","22,5 %"
Selenio,"< 0,1 mg","3,8 %"
Zinco,"0,5 mg","6,8 %"
