Minerali,per porzione,% RDA
Calcio,"34,7 mg","3,5 %"
Rame,"< 0,1 mg","7,0 %"
Ferro,"0,5 mg","3,2 %"
Magnesio,"19,6 mg","6,5 %"
Manganese,"0,0 mg","0,0 %"
Fosforo,"51,5 mg","7,4 %"
Potassio,"51,8 mg","2,6 %"
Selenio,"< 0,1 mg","6,3 %"
Zinco,"0,2 mg","3,4 %"
