Valori nutrizionali,per porzione,% RDA
Valore calorico,157 kcal 656 kJ,"7,8 %"
Grassi,"4,7 g","7,3 %"
Grassi saturi,"1,2 g","5,4 %"
Grassi monoinsaturi,"1,9 g","6,5 %"
Grassi polinsaturi,"0,7 g","4,3 %"
Carboidrati,"0,0 g","0,0 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"26,6 g","36,5 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"80,7 mg","269,1 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"85,3 g","4,3 %"
