Valori nutrizionali,per porzione,% RDA
Valore calorico,31 kcal 131 kJ,"1,6 %"
Grassi,"0,2 g","0,3 %"
Grassi saturi,"< 0,1 g","0,4 %"
Grassi monoinsaturi,"0,1 g","0,4 %"
Grassi polinsaturi,"< 0,1 g","< 0,1 %"
Carboidrati,"2,9 g","1,1 %"
Zuccheri,"1,3 g","2,6 %"
Proteine,"4,7 g","6,5 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"0,5 g","< 0,1 %"
Acqua,"230,1 g","11,5 %"
