Minerali,per porzione,% RDA
Calcio,"26,1 mg","2,6 %"
Rame,"0,2 mg","22,8 %"
Ferro,"5,9 mg","39,3 %"
Magnesio,"65,2 mg","21,7 %"
Manganese,"0,0 mg","0,0 %"
Fosforo,"446,6 mg","63,8 %"
Potassio,"802,0 mg","40,1 %"
Selenio,"< 0,1 mg","263,0 %"
Zinco,"16,2 mg","231,0 %"
