Minerali,per porzione,% RDA
Calcio,"42,0 mg","4,2 %"
Rame,"0,3 mg","31,9 %"
Ferro,"1,8 mg","11,7 %"
Magnesio,"56,0 mg","18,7 %"
Manganese,"0,0 mg","0,0 %"
Fosforo,"154,0 mg","22,0 %"
Potassio,"254,0 mg","12,7 %"
Selenio,"< 0,1 mg","54,7 %"
Zinco,"1,2 mg","16,7 %"
