Minerali,per porzione,% RDA
Calcio,"1,2 mg","0,1 %"
Rame,"< 0,1 mg","0,8 %"
Ferro,"< 0,1 mg","0,3 %"
Magnesio,"0,7 mg","0,2 %"
Manganese,"0,0 mg","0,0 %"
Fosforo,"3,1 mg","0,4 %"
Potassio,"22,2 mg","1,1 %"
Selenio,"< 0,1 mg","0,2 %"
Zinco,"< 0,1 mg","0,1 %"
