Valori nutrizionali,per porzione,% RDA
Valore calorico,117 kcal 490 kJ,"5,9 %"
Grassi,"5,4 g","8,3 %"
Carboidrati,"2,2 g","0,8 %"
Proteine,"15,0 g","20,5 %"
