Minerali,per porzione,% RDA
Calcio,"57,6 mg","5,8 %"
Rame,"< 0,1 mg","9,6 %"
Ferro,"0,7 mg","4,6 %"
Magnesio,"60,0 mg","20,0 %"
Manganese,"0,3 mg","17,0 %"
Fosforo,"48,0 mg","6,9 %"
Potassio,"600,0 mg","30,0 %"
Selenio,"< 0,1 mg","8,0 %"
Zinco,"0,2 mg","3,4 %"
