Minerali,per porzione,% RDA
Calcio,"196,0 mg","19,6 %"
Rame,"< 0,1 mg","1,0 %"
Ferro,"< 0,1 mg","0,4 %"
Magnesio,"8,1 mg","2,7 %"
Manganese,"< 0,1 mg","0,2 %"
Fosforo,"152,9 mg","21,8 %"
Potassio,"33,9 mg","1,7 %"
Selenio,"< 0,1 mg","13,5 %"
Zinco,"1,1 mg","15,6 %"
