Minerali,per porzione,% RDA
Calcio,"12,7 mg","1,3 %"
Rame,"0,1 mg","12,1 %"
Ferro,"2,7 mg","18,0 %"
Magnesio,"104,9 mg","35,0 %"
Manganese,"< 0,1 mg","2,4 %"
Fosforo,"667,8 mg","95,4 %"
Potassio,"1.093,9 mg","54,7 %"
Selenio,"0,1 mg","496,1 %"
Zinco,"1,6 mg","23,2 %"
