Minerali,per porzione,% RDA
Calcio,"27,8 mg","2,8 %"
Rame,"< 0,1 mg","5,7 %"
Ferro,"0,7 mg","5,0 %"
Magnesio,"36,5 mg","12,2 %"
Manganese,"< 0,1 mg","3,5 %"
Fosforo,"188,8 mg","27,0 %"
Potassio,"295,8 mg","14,8 %"
Selenio,"< 0,1 mg","112,5 %"
Zinco,"0,5 mg","6,5 %"
