Valori nutrizionali,per porzione,% RDA
Valore calorico,118 kcal 492 kJ,"5,9 %"
Grassi,"2,7 g","4,2 %"
Grassi saturi,"0,0 g","0,0 %"
Grassi monoinsaturi,"0,0 g","0,0 %"
Grassi polinsaturi,"0,0 g","0,0 %"
Carboidrati,"15,1 g","5,6 %"
Zuccheri,"3,4 g","6,9 %"
Proteine,"8,0 g","11,0 %"
Fibre alimentari,"2,8 g","0,9 %"
Colesterolo,"25,0 mg","83,3 %"
Sodio,"0,8 g","0,1 %"
Acqua,"221,1 g","11,1 %"
