Minerali,per porzione,% RDA
Calcio,"1,6 mg","0,2 %"
Rame,"< 0,1 mg","0,2 %"
Ferro,"< 0,1 mg","< 0,1 %"
Magnesio,"0,6 mg","0,2 %"
Manganese,"< 0,1 mg","0,3 %"
Fosforo,"0,3 mg","< 0,1 %"
Potassio,"7,2 mg","0,4 %"
Selenio,"0,0 mg","0,0 %"
Zinco,"< 0,1 mg","< 0,1 %"
